"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
1,4.49947191914407,"Male",41,35172,0,"Mexican American","<HS","Ever",7,"South",0.101867913093419,3.59947191914407,4.49947191914407,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.281800298549007,1
0,4.08982952729732,"Male",52,67855,0,"Black","Some college","Never",0,"North",0.336323951194164,4.08982952729732,4.98982952729732,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.24875750752324,1.03382746142047
0,2.69443087340346,"Male",41,48449,0,"Black","College+","Never",0,"South",1.01779430020145,2.69443087340346,3.59443087340346,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.157576781168258,0.58400142776338
0,1.00598906712091,"Male",26,58402,0,"White","Some college","Never",0,"North",-0.627541581280794,1.00598906712091,1.90598906712091,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.144016895408914,0.525291368060913
0,3.5272528210596,"Female",25,39941,0,"Mexican American","College+","Ever",6,"Inland",-0.452962687262853,3.5272528210596,4.4272528210596,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.15511371689063,0.573197064681191
0,2.57054878544823,"Female",37,25070,0,"Mexican American","Some college","Ever",10,"Inland",-0.278017081770293,2.57054878544823,3.47054878544823,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.212066137887242,0.840298473233862
0,3.00398470748574,"Female",58,77664,0,"Mexican American","<HS","Ever",4,"Inland",0.634643471709949,3.00398470748574,3.90398470748574,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.402510430665636,2.10328838495854
0,3.11911037834751,"Male",39,50846,0,"White","Some college","Never",0,"North",-1.10388034592453,3.11911037834751,4.01911037834751,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.17589953244744,0.666402376075931
1,3.12272584724073,"Male",35,42523,0,"White","Some college","Never",1,"North",-0.418322791904115,2.22272584724073,3.12272584724073,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.156850104940002,1
0,3.46434103963578,"Male",64,54453,1,"White","Some college","Ever",6,"North",-1.44244930309374,3.46434103963578,4.36434103963578,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.354474857773176,1.71444788133129
0,3.08623251441381,"Male",68,69465,0,"White","HS","Never",0,"North",0.293414001400681,3.08623251441381,3.98623251441381,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.352592202627448,1.7003831415904
1,5.82196173814522,"Male",56,59289,0,"White","HS","Ever",5,"Inland",1.00867221998032,4.92196173814522,5.82196173814522,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.340430717298398,1
0,1.63030246400992,"Male",38,54453,1,"Other","College+","Never",0,"North",-0.149247862465979,1.63030246400992,2.53030246400992,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.232587765266915,0.946259297051881
0,4.22398017152451,"Male",21,54453,1,"Mexican American","College+","Ever",6,"Inland",0.582413159824185,4.22398017152451,5.12398017152451,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.18328679699263,0.700670152691548
0,3.14395670131307,"Male",51,27462,0,"White","<HS","Never",0,"North",-0.388095418632552,3.14395670131307,4.04395670131307,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.218430480371271,0.872564699543954
0,2.44006880370581,"Female",65,58789,0,"White","College+","Never",0,"South",-2.10270030384622,2.44006880370581,3.34006880370581,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.224186615638055,0.902203329303813
0,4.17538787921551,"Female",61,28801,0,"Mexican American","Some college","Never",0,"Coastal",0.390542653559423,4.17538787921551,5.07538787921551,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.265997672262298,1.13144230027312
0,2.40494523694998,"Female",23,38215,0,"Mexican American","Some college","Never",0,"Inland",-2.01884571348734,2.40494523694998,3.30494523694998,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.144057591703474,0.525464787246923
1,1.98116972599647,"Male",46,13287,0,"White","College+","Never",1,"Coastal",0.43528289566152,1.08116972599647,1.98116972599647,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.13780595246614,1
0,3.57361126415286,"Female",73,54453,1,"Mexican American","<HS","Never",0,"South",0.654404947304201,3.57361126415286,4.47361126415286,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.415251805278824,2.2171478343745
0,3.19795169880501,"Male",58,35448,0,"Black","<HS","Never",0,"Inland",0.533128333026083,3.19795169880501,4.09795169880501,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.265796211186834,1.13027514374932
0,2.87477316661043,"Male",53,42567,0,"White","College+","Never",0,"South",1.01305865790927,2.87477316661043,3.77477316661043,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.180455062154983,0.687461386658523
0,0.967200734492664,"Female",41,47023,0,"Mexican American","Some college","Never",0,"South",-0.648879500530167,0.967200734492664,1.86720073449266,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.206870714645097,0.814342387844968
0,4.67197318984617,"Female",49,46780,0,"White","Some college","Never",0,"South",1.17341416571254,4.67197318984617,5.57197318984617,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.193085413357197,0.747091701278396
0,3.31849841428186,"Male",37,82894,0,"Mexican American","College+","Never",0,"Coastal",-0.632980319054226,3.31849841428186,4.21849841428186,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.202018160159782,0.790404521443258
0,3.20702266207542,"Male",50,66901,0,"White","<HS","Never",0,"Coastal",2.24606919474463,3.20702266207542,4.10702266207542,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.254630514649198,1.06657365207216
1,3.96969806585169,"Male",61,63251,0,"White","Some college","Ever",6,"South",-0.0910423685169661,3.06969806585169,3.96969806585169,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.322721115597413,1
0,2.09032121152253,"Male",53,55207,0,"Other","Some college","Never",0,"North",-0.97715433653345,2.09032121152253,2.99032121152253,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.31686803287575,1.44819095777606
1,2.98050112842859,"Male",34,14145,0,"White","HS","Ever",7,"South",0.393434927604617,2.08050112842859,2.98050112842859,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.197957203079488,1
0,2.1789310328301,"Female",48,37541,0,"Mexican American","Some college","Ever",7,"North",-0.111924804629388,2.1789310328301,3.0789310328301,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.270490921644224,1.15764128113143
0,2.9160344977075,"Female",60,65184,0,"Black","College+","Ever",5,"Inland",1.51584671906436,2.9160344977075,3.8160344977075,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.271314384013662,1.16247771075196
0,3.13854531623662,"Male",32,58553,0,"White","Some college","Ever",7,"South",0.742640177320447,3.13854531623662,4.03854531623662,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.198160365221191,0.771580577371945
1,4.68881477982336,"Female",58,64944,0,"Mexican American","HS","Never",0,"Coastal",0.142223512522261,3.78881477982336,4.68881477982336,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.338480701481962,1
0,3.5869482947847,"Female",52,73621,0,"Black","Some college","Ever",3,"South",1.0460311118737,3.5869482947847,4.4869482947847,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.293127417446829,1.2946945417138
0,3.00947246729311,"Male",49,105569,0,"Mexican American","College+","Never",0,"South",-1.39156771501268,3.00947246729311,3.90947246729311,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.271518709627809,1.16367946655048
0,1.6353439438347,"Female",18,22412,0,"Mexican American","Some college","Ever",4,"Coastal",-1.21014908495048,1.6353439438347,2.5353439438347,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.152887138878605,0.563484131666051
0,4.32220468643716,"Male",28,76413,0,"White","Some college","Never",0,"South",0.610682984603907,4.32220468643716,5.22220468643716,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.162789531031546,0.607077076489356
1,4.26030879174826,"Male",66,79644,0,"White","Some college","Never",0,"Inland",2.03780226315867,3.36030879174826,4.26030879174826,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.310162033233859,1
0,2.37133194503123,"Female",30,57388,0,"White","College+","Never",0,"Coastal",-0.151624775632063,2.37133194503123,3.27133194503123,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.118717503338608,0.420582910878181
1,3.48350614962277,"Female",37,54453,1,"Black","Some college","Never",0,"Coastal",0.682513565319364,2.58350614962277,3.48350614962277,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.18902457725831,1
0,1.80177600168547,"Female",50,35439,0,"White","Some college","Ever",9,"Inland",0.0435484347083121,1.80177600168547,2.70177600168547,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.226750884503462,0.915548952908001
1,4.4902346157302,"Female",35,53539,0,"White","Some college","Ever",9,"North",0.479127068636439,3.5902346157302,4.4902346157302,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.190247205374457,1
0,2.66280921904542,"Female",56,35987,0,"White","Some college","Never",0,"North",-0.401210267129204,2.66280921904542,3.56280921904542,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.207530752025124,0.8176210309158
0,3.45220862805873,"Female",48,43601,0,"White","HS","Never",0,"South",1.79841288772624,3.45220862805873,4.35220862805873,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.220344008700788,0.882368992372498
0,3.67356619339847,"Male",43,69761,0,"Black","HS","Never",0,"Inland",0.713911600095037,3.67356619339847,4.57356619339847,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.252976661648692,1.05730016355628
1,3.70713195608452,"Male",41,50637,0,"Black","College+","Never",0,"South",1.13433027362189,2.80713195608452,3.70713195608452,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.159221203956446,1
0,5.54575045528314,"Male",33,43486,0,"Black","College+","Never",0,"North",-1.09830579113809,5.54575045528314,6.44575045528314,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.13273498048356,0.477843379057309
0,4.20639668270582,"Female",46,93366,0,"Black","College+","Never",0,"North",0.294647995439239,4.20639668270582,5.10639668270582,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.198798890565866,0.77468371538214
1,3.55340109369383,"Male",46,54453,1,"White","HS","Never",0,"Coastal",1.241868044972,2.65340109369383,3.55340109369383,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.26108641377782,1
0,3.94326987803967,"Male",34,47284,0,"Black","HS","Never",0,"South",0.445169569543884,3.94326987803967,4.84326987803968,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.197223256496861,0.767035307319599
1,5.13786017999757,"Male",45,42809,0,"Mexican American","<HS","Never",0,"North",0.158250361038054,4.23786017999757,5.13786017999757,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.257246434008474,1
0,3.18621648665927,"Male",36,54453,1,"Mexican American","HS","Never",0,"Coastal",-0.232423783835103,3.18621648665927,4.08621648665927,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.269203674590199,1.15010274773504
0,2.26970252190665,"Female",19,48337,0,"White","<HS","Never",0,"North",-0.321518028819402,2.26970252190665,3.16970252190665,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.127161908707761,0.454857499432139
0,3.90232772772618,"Female",57,77046,0,"White","HS","Ever",8,"South",0.710376064154124,3.90232772772618,4.80232772772618,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.34729276047184,1.66122826918982
0,2.57149854902091,"Male",55,81955,0,"Black","Some college","Never",0,"Coastal",-1.5135057442123,2.57149854902091,3.47149854902091,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.276674666506109,1.19422932558708
0,2.87019388660434,"Female",72,21774,0,"White","Some college","Never",0,"Coastal",0.836367679235389,2.87019388660434,3.77019388660434,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.254505640745432,1.06587202275077
0,3.66060997418693,"Female",21,34005,0,"Black","College+","Ever",3,"North",-0.438071456511471,3.66060997418693,4.56060997418693,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.119528485677658,0.423846030196971
0,2.15677751110051,"Female",43,23975,0,"White","Some college","Ever",6,"Inland",-1.88626879723275,2.15677751110051,3.05677751110051,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.193138022931624,0.747343985439012
0,2.87108822627105,"Male",18,55430,0,"Black","HS","Ever",8,"North",0.232560498115972,2.87108822627105,3.77108822627105,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.18951434144147,0.730043533615541
0,2.58632934968502,"Female",49,67832,0,"White","Some college","Ever",2,"Inland",-1.91417839957088,2.58632934968502,3.48632934968502,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.26190606965982,1.10786270277907
0,2.53647406000788,"Male",57,54453,1,"Black","HS","Never",0,"South",1.18163270327228,2.53647406000788,3.43647406000788,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.322948691399669,1.4892374866885
0,2.69904946223562,"Female",18,33190,0,"Mexican American","Some college","Ever",3,"North",-1.15152796778286,2.69904946223562,3.59904946223562,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.161496081509435,0.601324508633655
0,3.58607134821622,"Female",53,33207,0,"Other","HS","Ever",4,"North",-1.63885679272754,3.58607134821622,4.48607134821622,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.378001023664808,1.89738436855159
0,2.78658732420747,"Female",38,31654,0,"White","Some college","Never",0,"South",-0.980600125052852,2.78658732420747,3.68658732420747,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.14770160102846,0.541060142602391
1,3.7723176705908,"Female",51,63259,0,"White","College+","Ever",3,"South",-0.244441278926047,2.8723176705908,3.7723176705908,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.223172983915044,1
0,2.30781118459341,"Female",47,44955,0,"Mexican American","College+","Never",0,"South",-0.35415038288297,2.30781118459341,3.20781118459341,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.189939448914179,0.732065099658793
0,3.34353614277555,"Female",48,69278,0,"Mexican American","Some college","Never",0,"Inland",-0.0263613637183168,3.34353614277555,4.24353614277555,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.255904949296375,1.07374778727514
0,5.73713813530546,"Female",38,54453,1,"White","HS","Never",0,"North",-0.421207190615594,5.73713813530546,6.63713813530546,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.215590276343253,0.858100614430407
0,2.57925517893971,"Male",37,51444,0,"White","<HS","Never",0,"South",1.13216505954178,2.57925517893971,3.47925517893971,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.19127448005635,0.738427555454365
0,2.5068756691591,"Male",32,43951,0,"White","HS","Ever",4,"South",-0.651144829949767,2.5068756691591,3.4068756691591,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.220709454877649,0.88424689473143
0,2.98870216561572,"Female",40,56224,0,"White","Some college","Never",0,"Coastal",2.28873062276895,2.98870216561572,3.88870216561572,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.172065108472069,0.648856470093173
0,4.27468731774985,"Female",74,75093,0,"Black","College+","Ever",4,"South",0.656096093094957,4.27468731774985,5.17468731774985,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.348475298238194,1.66991022790024
1,3.13800547157179,"Male",27,70642,0,"Black","HS","Ever",5,"South",0.205563808122149,2.23800547157179,3.13800547157179,0.9,"hidden_h2_weak","H2: weak hidden variable",2,"weak_hidden",0.06,0.238577716893144,1
