"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,2.90884962474134,"Male",44,39482,0,"Mexican American","College+","Never",0,"Inland",-0.308638905033717,2.90884962474134,3.80884962474134,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.265199003680381,1.11554831237487
0,2.52337574195169,"Male",44,48966,0,"White","HS","Ever",3,"North",-0.272197543307608,2.52337574195169,3.42337574195169,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.202283135744329,0.783785339417563
0,4.14454348793567,"Male",58,58767,0,"White","HS","Never",0,"North",-0.0140130288112242,4.14454348793567,5.04454348793567,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.234276082035106,0.9456751379393
0,3.48916535107564,"Male",23,39759,0,"White","HS","Never",0,"North",0.207962154097071,3.48916535107564,4.38916535107564,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.182715715658098,0.691017406549462
1,4.14568401982588,"Male",27,54066,1,"White","Some college","Never",0,"Coastal",0.40314560230616,3.24568401982588,4.14568401982588,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.189473525107053,1
1,4.61887878469431,"Male",18,50516,0,"White","<HS","Ever",7,"Coastal",2.6960015834056,3.71887878469431,4.61887878469431,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.259877020379746,1
1,3.17198068253801,"Female",50,38732,0,"White","Some college","Never",1,"Coastal",1.88108630652286,2.27198068253801,3.17198068253801,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.238652895579595,1
0,3.9074060506559,"Male",52,47270,0,"White","HS","Never",0,"South",-1.03419727251653,3.9074060506559,4.8074060506559,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.229670267805947,0.92154033396974
1,3.73285464569026,"Female",20,29940,0,"Mexican American","<HS","Never",0,"Inland",2.12114636813794,2.83285464569026,3.73285464569026,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.201619465529916,1
0,0.640356163536529,"Female",28,64126,0,"Black","<HS","Ever",6,"Inland",0.194908837197374,0.640356163536529,1.54035616353653,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.235658808552427,0.952977494681399
0,3.31211173519491,"Female",18,65155,0,"Mexican American","Some college","Ever",4,"South",0.75130944668677,3.31211173519491,4.21211173519491,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.155486011146722,0.569076571502583
0,2.82293401490373,"Female",64,59089,0,"White","<HS","Ever",4,"North",-2.02212308368627,2.82293401490373,3.72293401490373,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.267522918549675,1.12889405267733
0,3.34939839526556,"Male",31,34739,0,"Black","College+","Ever",6,"Coastal",2.04148805500972,3.34939839526556,4.24939839526556,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.286085589180733,1.2386142301877
0,5.40369230969389,"Male",45,54066,1,"White","College+","Never",0,"Inland",0.916521419890372,5.40369230969389,6.30369230969389,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.212153464134596,0.832328430867792
1,4.43835653818901,"Female",59,103567,0,"White","Some college","Ever",1,"South",1.15109544501621,3.53835653818901,4.43835653818901,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.188855189616482,1
0,1.86583169748345,"Female",74,61187,0,"White","Some college","Ever",10,"North",1.08561507666247,1.86583169748345,2.76583169748345,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.302293821661142,1.33919227105408
1,3.52494108684512,"Male",46,48239,0,"Mexican American","HS","Never",0,"South",1.28672487768626,2.62494108684512,3.52494108684512,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.213265443691287,1
0,3.93439787865166,"Male",41,59681,0,"White","College+","Ever",5,"Inland",-0.882049627781122,3.93439787865166,4.83439787865166,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.251128762702874,1.03651487327599
0,2.82120454499796,"Female",36,59545,0,"Other","<HS","Never",0,"Coastal",1.51641100947398,2.82120454499796,3.72120454499796,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.335887656141836,1.56328702439339
0,2.95222046060598,"Female",66,42976,0,"White","College+","Never",0,"North",-2.77910461322636,2.95222046060598,3.85222046060598,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.251680236584538,1.03955657633674
1,5.19977897376976,"Female",70,71382,0,"White","<HS","Ever",2,"North",0.00921903832647359,4.29977897376976,5.19977897376976,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.258430396010815,1
1,5.89890595647032,"Male",61,50129,0,"Black","College+","Ever",8,"North",1.58631658102169,4.99890595647032,5.89890595647032,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.360676894292681,1
1,4.09638296257558,"Male",59,59191,0,"Black","College+","Ever",4,"Coastal",0.28365445593626,3.19638296257558,4.09638296257558,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.317583518767074,1
0,2.99142764687348,"Male",58,67200,0,"White","Some college","Never",0,"Inland",-0.212792018326845,2.99142764687348,3.89142764687348,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.292824298546397,1.27987045447929
0,5.04991709028595,"Male",80,57400,0,"White","Some college","Never",0,"Coastal",-0.148576094913388,5.04991709028595,5.94991709028595,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.351883208248598,1.67815279769982
0,2.93897110515565,"Male",20,61220,0,"Other","<HS","Never",0,"Inland",-0.164858128272259,2.93897110515565,3.83897110515565,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.36894329707181,1.80708038700446
0,3.9692156336048,"Male",20,14159,0,"White","Some college","Never",0,"Coastal",-0.0710541693296906,3.9692156336048,4.8692156336048,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.24740965507889,1.0161182072329
0,2.24493708238029,"Male",45,54066,1,"White","Some college","Never",0,"Coastal",-0.082373669019673,2.24493708238029,3.14493708238029,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.221155675085163,0.877674863589221
1,5.0217919857214,"Female",71,38100,0,"White","Some college","Ever",8,"South",0.904656902009659,4.1217919857214,5.0217919857214,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.297211292063601,1
0,3.73666658562864,"Male",46,54648,0,"White","Some college","Never",0,"Inland",0.306849008168237,3.73666658562864,4.63666658562864,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.27511728540747,1.1731035951246
0,1.88708424495593,"Female",45,54066,1,"White","<HS","Ever",4,"Coastal",0.233131654372811,1.88708424495593,2.78708424495593,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.185912292023834,0.705867424232181
0,3.07809099340079,"Male",80,82089,0,"White","HS","Ever",5,"Coastal",0.55457295576551,3.07809099340079,3.97809099340079,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.263990539560816,1.10864167174648
0,2.99986351537657,"Female",42,38987,0,"White","HS","Never",0,"Inland",-0.635341787542704,2.99986351537657,3.89986351537657,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.166086123070082,0.615599670269432
0,3.8768916509707,"Female",59,79607,0,"Mexican American","HS","Never",0,"North",0.562812767355969,3.8768916509707,4.7768916509707,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.168721727147415,0.627351318210515
1,4.59766160661332,"Male",39,33112,0,"Mexican American","<HS","Ever",6,"Inland",0.333166947761169,3.69766160661332,4.59766160661332,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.305170126831062,1
0,3.22645553784763,"Male",47,64066,0,"White","College+","Never",0,"South",-2.33370458229572,3.22645553784763,4.12645553784763,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.260574310031832,1.08923927672763
0,3.91490780476088,"Female",60,37089,0,"White","College+","Ever",6,"South",-1.15534795009045,3.91490780476088,4.81490780476088,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.249897406838235,1.02973936316513
0,2.3238384405285,"Male",25,58514,0,"Mexican American","College+","Never",0,"Inland",-0.303408530161791,2.3238384405285,3.2238384405285,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.216032683694988,0.851741357169709
1,4.50121709410602,"Male",55,58977,0,"Mexican American","<HS","Ever",3,"North",-1.83324809437583,3.60121709410602,4.50121709410602,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.300964248350881,1
0,2.76591637156492,"Male",52,58428,0,"White","HS","Ever",1,"Inland",-2.71146871687663,2.76591637156492,3.66591637156492,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.199760268002798,0.771569822997044
0,2.46339857377339,"Female",53,80669,0,"White","Some college","Never",0,"Inland",-1.4265875727303,2.46339857377339,3.36339857377339,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.213345634934921,0.838274077932008
0,2.29956547505601,"Male",49,57664,0,"White","HS","Never",0,"North",0.269031806222484,2.29956547505601,3.19956547505601,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.217920311965845,0.861257342000627
0,4.11820037814599,"Female",58,54736,0,"Mexican American","College+","Never",0,"Inland",0.965591680619853,4.11820037814599,5.01820037814599,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.223906505344062,0.891741339989536
0,3.98512472033366,"Male",49,47935,0,"White","College+","Never",0,"Inland",0.257454149604987,3.98512472033366,4.88512472033366,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.27554119870403,1.17559865995241
0,3.55350398168518,"Male",68,31998,0,"Mexican American","College+","Ever",4,"North",-1.24054469221191,3.55350398168518,4.45350398168518,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.316671091512424,1.43240179571834
0,4.93701819961911,"Male",51,43606,0,"Other","Some college","Ever",1,"Inland",-0.125630675653364,4.93701819961911,5.83701819961911,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.395992567675164,2.02642709651516
1,3.49472136739653,"Male",62,54066,1,"White","Some college","Never",0,"Coastal",0.746782423560257,2.59472136739653,3.49472136739653,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.254404262083178,1
0,1.9017814735366,"Female",43,48155,0,"White","HS","Never",0,"South",-0.593226582889677,1.9017814735366,2.8017814735366,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.163296753110202,0.603243050126158
1,4.89977268524162,"Male",42,38909,0,"White","Some college","Never",0,"Coastal",0.155689815078344,3.99977268524162,4.89977268524162,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.27714386183864,1
0,2.13801664290339,"Male",48,37109,0,"White","HS","Never",0,"South",0.334419683683751,2.13801664290339,3.03801664290339,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.228122013038762,0.913492049065783
0,3.94665062851869,"Male",47,32465,0,"Mexican American","Some college","Ever",4,"North",0.375013879797664,3.94665062851869,4.84665062851869,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.279981732300752,1.20191128542081
1,2.26552848443401,"Male",60,50328,0,"Mexican American","College+","Never",0,"South",1.18431667536945,1.36552848443401,2.26552848443401,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.292554546921866,1
1,4.15296375252067,"Female",54,46510,0,"White","Some college","Never",0,"Inland",2.82181733016878,3.25296375252067,4.15296375252067,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.235364611375028,1
0,4.29775253077165,"Female",68,98009,0,"White","Some college","Never",0,"Coastal",-0.136916835272219,4.29775253077165,5.19775253077165,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.231193047524083,0.929487812312089
0,2.88446510510802,"Female",51,100588,0,"White","College+","Ever",8,"Inland",-1.20555047628344,2.88446510510802,3.78446510510802,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.207245139035247,0.808037788013317
0,3.64806872146635,"Female",44,56291,0,"White","HS","Ever",5,"Inland",0.00816425839900796,3.64806872146635,4.54806872146635,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.161064366162055,0.593413002752453
0,4.21018906692389,"Male",43,52230,0,"White","HS","Ever",7,"South",-0.231649450472281,4.21018906692389,5.11018906692389,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.222040163354434,0.882186877947833
1,2.8299857612949,"Male",36,69802,0,"White","<HS","Never",0,"Inland",0.4215922196177,1.9299857612949,2.8299857612949,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.271323165068557,1
0,3.78622925352797,"Male",32,62832,0,"Black","College+","Ever",1,"Inland",-1.58988843046199,3.78622925352797,4.68622925352797,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.236117691525905,0.955406757252627
0,1.88696194561197,"Male",64,54066,1,"White","HS","Never",0,"South",-0.07823798250862,1.88696194561197,2.78696194561197,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.20023058315012,0.773841205599519
0,2.96787757275536,"Male",59,45594,0,"Black","College+","Never",0,"Inland",0.502555915925902,2.96787757275536,3.86787757275536,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.335343326541081,1.55947540733688
1,4.47278317528438,"Female",62,51584,0,"Black","College+","Ever",2,"Inland",1.68372009220055,3.57278317528438,4.47278317528438,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.249693941976263,1
0,4.13223089851137,"Female",61,52867,0,"Mexican American","Some college","Never",0,"Coastal",1.41774191167714,4.13223089851137,5.03223089851137,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.240261952839476,0.977478825769798
0,3.12574032929992,"Male",64,70623,0,"White","<HS","Ever",8,"North",-3.70534787905949,3.12574032929992,4.02574032929992,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.358309372327365,1.72591222081802
0,3.75052814918932,"Female",80,80665,0,"White","College+","Never",0,"Coastal",-0.353958808203169,3.75052814918932,4.65052814918932,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.256131099318997,1.06427079102898
0,2.64456831769489,"Male",41,55823,0,"Mexican American","Some college","Never",0,"North",-2.68437354488103,2.64456831769489,3.54456831769489,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.258479761846266,1.07743174710358
0,3.90427491679789,"Female",56,74607,0,"White","Some college","Ever",7,"North",-2.60329214714176,3.90427491679789,4.80427491679789,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.234784288904229,0.948355976561858
0,1.4394325788422,"Female",45,36166,0,"White","HS","Ever",5,"Inland",-0.792600582042553,1.4394325788422,2.3394325788422,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.17203166583898,0.64221567169564
0,5.3971548315412,"Female",33,54066,1,"Mexican American","Some college","Ever",5,"Coastal",0.925945198320285,5.3971548315412,6.2971548315412,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.149465288514436,0.543168447808213
0,3.50613724545753,"Male",45,54066,1,"White","College+","Ever",5,"Inland",-0.56944871225764,3.50613724545753,4.40613724545753,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.212211701903035,0.832618458783765
0,3.26654803738939,"Female",44,79363,0,"White","College+","Never",0,"Inland",-0.0507840978953485,3.26654803738939,4.16654803738939,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.18988738866763,0.724497616345542
0,0.727094339516858,"Female",31,50717,0,"Other","College+","Ever",4,"Inland",-1.59169633021617,0.727094339516858,1.62709433951686,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.282149398645725,1.21487415295513
1,5.64248723313106,"Female",60,47045,0,"Black","<HS","Ever",8,"North",0.693567940963071,4.74248723313106,5.64248723313106,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.331171752969428,1
0,3.54906162142617,"Female",37,54569,0,"Black","<HS","Ever",5,"South",0.329940187164236,3.54906162142617,4.44906162142617,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.253124239624261,1.04754238240437
0,3.91014554562021,"Female",39,23861,0,"White","<HS","Ever",7,"Coastal",-2.19161414879534,3.91014554562021,4.81014554562022,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.258684639489929,1.07858375324613
0,2.8782005595466,"Female",37,49365,0,"Black","Some college","Ever",5,"Inland",-0.48700718892111,2.8782005595466,3.7782005595466,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.230641208496233,0.926604096751617
0,0.536232707962319,"Female",66,34344,0,"Black","Some college","Never",0,"South",-0.422437900276195,0.536232707962319,1.43623270796232,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.30137218510537,1.33334803858306
0,1.72510798839542,"Male",41,81214,0,"Black","HS","Never",0,"South",-0.341256698125247,1.72510798839542,2.62510798839542,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.217972286893431,0.861520009884022
0,2.91911603255423,"Female",35,66544,0,"White","Some college","Never",0,"North",-0.0749891763483661,2.91911603255423,3.81911603255423,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.189774098986836,0.723964127836447
0,4.69325978456069,"Male",74,42183,0,"Mexican American","Some college","Ever",11,"Coastal",-0.196687903797429,4.69325978456069,5.5932597845607,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.391617337238648,1.98962538204901
1,2.98506503642628,"Female",55,86399,0,"White","College+","Never",0,"North",0.952722276354153,2.08506503642628,2.98506503642628,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.204933447786511,1
0,4.17863916175277,"Male",34,78230,0,"White","<HS","Ever",8,"Coastal",0.321245311025986,4.17863916175277,5.07863916175277,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.282387458845455,1.21630254998032
0,2.70382381002366,"Male",41,52769,0,"White","Some college","Ever",3,"Coastal",-1.87247903740205,2.70382381002366,3.60382381002366,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.252336674767408,1.04318306875052
1,5.63878768477203,"Female",44,59487,0,"Other","College+","Ever",6,"Inland",0.244635850473207,4.73878768477203,5.63878768477203,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.320163151213499,1
1,4.83324821311679,"Female",26,43713,0,"Black","College+","Ever",3,"South",1.68111545608195,3.93324821311679,4.83324821311679,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.1934874843013,1
0,1.14452439072646,"Male",73,92884,0,"Other","Some college","Never",0,"North",-1.07501774030428,1.14452439072646,2.04452439072646,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.447258514426367,2.50105238037682
0,2.8063171950352,"Male",37,68199,0,"White","Some college","Never",0,"Inland",0.194922117637151,2.8063171950352,3.7063171950352,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.24749846118021,1.01660289605218
1,3.61956623889196,"Female",55,44684,0,"White","HS","Ever",7,"South",1.33939945215024,2.71956623889196,3.61956623889196,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.19433971438785,1
0,3.26900435335953,"Male",42,49771,0,"White","Some college","Ever",4,"South",0.813185316786122,3.26900435335953,4.16900435335953,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.263048289640408,1.10327222037506
0,2.36458860783349,"Male",40,11554,0,"White","<HS","Never",0,"South",-0.230295141413008,2.36458860783349,3.26458860783349,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.321426247866167,1.464099235289
0,3.19302597095145,"Female",36,69271,0,"Mexican American","HS","Never",0,"Inland",-1.81788043824767,3.19302597095145,4.09302597095145,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.140857287483538,0.506757566654353
0,4.32080479460601,"Female",55,54861,0,"White","HS","Never",0,"North",1.2092248098269,4.32080479460601,5.22080479460601,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.178436705976999,0.671319715314274
0,2.17758398492812,"Female",73,70621,0,"White","Some college","Ever",4,"South",0.802699488846804,2.17758398492812,3.07758398492812,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.251731963530153,1.03984211088121
0,2.65452629126845,"Female",35,44692,0,"Mexican American","<HS","Never",0,"South",1.07044632856154,2.65452629126845,3.55452629126845,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.220261911395652,0.873125930698618
0,2.72727271443917,"Male",55,54066,1,"Black","Some college","Never",0,"Inland",-0.461274747652493,2.72727271443917,3.62727271443917,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.272037641585672,1.15506469493584
0,2.7033176542246,"Female",53,34159,0,"Mexican American","College+","Ever",9,"South",-1.11798730064582,2.7033176542246,3.6033176542246,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.252217432377889,1.04252384098973
0,1.89741603371256,"Male",52,49162,0,"White","Some college","Never",0,"Coastal",0.851076176442708,1.89741603371256,2.79741603371256,0.9,"hidden_h3_moderate","H3: moderate hidden variable",3,"moderate_hidden",0.12,0.292063450279835,1.2751729995422
