"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,2.24164122965965,"Female",18,44132,0,"Black","Some college","Never",0,"Coastal",-1.00896068402477,2.24164122965965,3.14164122965965,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.09657127291155,0.366243993546684
0,4.04479706905119,"Female",18,31314,0,"White","College+","Ever",5,"Inland",0.124405265761455,4.04479706905119,4.94479706905119,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.093643199525521,0.35399204075959
0,3.60786974062029,"Male",39,46067,0,"White","Some college","Never",0,"North",-2.11370957876673,3.60786974062029,4.5078697406203,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.157502223579476,0.640522481053105
0,2.79183474386203,"Female",44,100045,0,"Black","College+","Never",0,"Inland",-0.795239554302324,2.79183474386203,3.69183474386203,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.24280693828255,1.09867923888743
0,3.34944704109369,"Female",33,46186,0,"White","Some college","Ever",3,"Coastal",0.978228251440079,3.34944704109369,4.24944704109369,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.122521385782231,0.478400704644472
1,3.67833270981176,"Female",52,43796,0,"Black","College+","Never",0,"South",0.156173303926754,2.77833270981176,3.67833270981176,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.224669763664461,1
0,3.18635443681887,"Female",48,54305,1,"White","College+","Ever",4,"Coastal",0.176973146884088,3.18635443681887,4.08635443681887,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.153465197907548,0.621128615447836
1,3.89568649264196,"Male",76,74550,0,"White","Some college","Never",0,"Coastal",0.153263643047976,2.99568649264196,3.89568649264196,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.358763232803748,1
0,3.02541123672784,"Female",60,43718,0,"White","Some college","Ever",8,"Inland",1.07411694575185,3.02541123672784,3.92541123672784,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.22689893091812,1.00557073787672
0,2.22753854168887,"Female",52,91807,0,"White","Some college","Ever",1,"North",-0.660749139388548,2.22753854168887,3.12753854168887,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.220041169437158,0.966604284997531
1,3.73617519729662,"Female",58,54868,0,"White","<HS","Ever",6,"Coastal",1.18830320852494,2.83617519729662,3.73617519729662,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.245508208834408,1
0,3.1340304357979,"Male",27,50162,0,"Black","Some college","Never",0,"Coastal",-0.62009406971941,3.1340304357979,4.0340304357979,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.149701358883171,0.603213022367039
0,2.40911717745586,"Female",45,51894,0,"White","HS","Never",0,"Inland",-0.210241663439316,2.40911717745586,3.30911717745586,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.201511846744996,0.864666348216226
1,3.89065676869383,"Male",34,56430,0,"Mexican American","College+","Never",0,"North",-1.14981876014355,2.99065676869383,3.89065676869383,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.283673627751951,1
1,3.0987332639383,"Male",62,54305,1,"Mexican American","<HS","Never",0,"Coastal",0.951093964247112,2.1987332639383,3.0987332639383,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.365929135705781,1
1,4.02358107565476,"Male",35,29029,0,"Black","College+","Never",0,"Inland",0.123417759786067,3.12358107565476,4.02358107565476,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.180313472487705,1
1,3.8699064499926,"Female",69,55626,0,"White","College+","Never",0,"North",-1.29835606989797,2.9699064499926,3.8699064499926,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.275869544094585,1
0,3.39692465381423,"Male",51,90104,0,"White","HS","Ever",3,"North",1.77022527624497,3.39692465381423,4.29692465381423,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.335732600221692,1.73167754751637
1,3.69857235064294,"Female",48,54305,1,"White","College+","Never",0,"Coastal",-2.11924852303534,2.79857235064294,3.69857235064294,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.139564040314495,1
0,1.85895369824643,"Female",24,56053,0,"White","College+","Never",0,"South",0.862226531718846,1.85895369824643,2.75895369824643,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.108307966024933,0.416161561422863
1,3.29090665300923,"Female",58,54225,0,"White","College+","Ever",5,"Inland",-0.27501709460519,2.39090665300923,3.29090665300923,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.244605816154439,1
0,3.65818176921144,"Male",39,38925,0,"Other","Some college","Never",0,"North",-0.240583214154241,3.65818176921144,4.55818176921144,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.151208363524484,0.610367179329136
1,3.50862115853509,"Female",37,93350,0,"White","Some college","Never",0,"South",1.16047857922065,2.60862115853509,3.50862115853509,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.153331329238726,1
0,3.33547058257669,"Male",58,32296,0,"Black","Some college","Ever",2,"North",-0.196639948497648,3.33547058257669,4.23547058257669,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.276658757024095,1.31044151874602
0,2.12363078829889,"Male",18,23684,0,"Other","College+","Ever",4,"Inland",-0.685309149800297,2.12363078829889,3.02363078829889,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.109348754977702,0.420651667061664
0,1.95698292304403,"Female",35,65662,0,"White","HS","Ever",7,"North",0.0707497030166376,1.95698292304403,2.85698292304403,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.197160661680948,0.841410783782993
0,3.14826436200907,"Male",32,54305,1,"Mexican American","HS","Never",0,"Coastal",0.707512571640698,3.14826436200907,4.04826436200907,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.253197153468543,1.16163397426043
0,3.77903146652189,"Female",48,52431,0,"Black","<HS","Ever",2,"South",-0.756458122681963,3.77903146652189,4.67903146652189,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.22750977223634,1.00907515334647
0,3.8858078716064,"Female",45,50078,0,"Mexican American","College+","Ever",8,"North",-0.504322190821311,3.8858078716064,4.7858078716064,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.320489666299158,1.61597417623633
0,3.75777649669533,"Male",18,77798,0,"Mexican American","College+","Never",0,"North",1.85479990110415,3.75777649669533,4.65777649669533,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.228336128062133,1.01382481181762
0,2.32945390904937,"Male",38,35228,0,"White","Some college","Ever",4,"North",1.15956748014894,2.32945390904937,3.22945390904937,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.161121530678369,0.65806831740772
1,3.74175028033639,"Male",50,44892,0,"White","Some college","Ever",2,"Inland",-0.340274121888743,2.84175028033639,3.74175028033639,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.210873116884713,1
1,4.19127627231563,"Male",68,42957,0,"White","Some college","Never",1,"Inland",-0.0279472101857785,3.29127627231563,4.19127627231563,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.280529373321451,1
0,1.7212425014917,"Female",33,57953,0,"Mexican American","Some college","Never",0,"North",-0.905006085046086,1.7212425014917,2.6212425014917,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.211757584356026,0.92044029819473
0,3.75766664834307,"Male",48,63060,0,"White","HS","Never",0,"Coastal",0.624173539445681,3.75766664834307,4.65766664834307,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.268395186010872,1.2569402067686
0,5.2135391201121,"Female",68,78777,0,"White","College+","Ever",8,"Coastal",0.933080472318987,5.2135391201121,6.1135391201121,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.332131770429746,1.70386855081914
0,3.24394536748717,"Male",61,72841,0,"White","College+","Never",0,"Coastal",0.580399374356544,3.24394536748717,4.14394536748717,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.301924789771084,1.481879901781
0,4.78458186371645,"Female",76,54305,1,"White","HS","Never",0,"Inland",-0.159419965597165,4.78458186371645,5.68458186371645,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.291745130731832,1.41133625642274
0,2.7955950377054,"Female",20,62257,0,"White","College+","Ever",6,"Coastal",-1.11549527275064,2.7955950377054,3.6955950377054,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.115322732307245,0.446628576121817
0,3.38532078442929,"Male",36,54520,0,"White","Some college","Ever",8,"Coastal",0.747457050709607,3.38532078442929,4.28532078442929,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.176384929957103,0.733759341956628
0,4.01656491306833,"Male",47,58169,0,"Other","<HS","Never",0,"Coastal",1.55135568694031,4.01656491306833,4.91656491306833,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.21484718341903,0.937544569716666
0,3.58930557020782,"Male",44,36245,0,"White","College+","Ever",5,"South",2.00686884205691,3.58930557020782,4.48930557020782,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.206817480269985,0.893368343459099
0,4.32625482093887,"Female",52,62281,0,"White","Some college","Ever",7,"South",0.785543212181971,4.32625482093887,5.22625482093887,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.207066427279648,0.894724511245547
0,5.08191605773717,"Male",55,65548,0,"White","College+","Never",0,"North",-1.19501486540563,5.08191605773717,5.98191605773717,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.263005162636555,1.22268977114837
0,2.06155238498571,"Female",29,38729,0,"Black","Some college","Never",0,"North",0.925062803992852,2.06155238498571,2.96155238498571,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.120763855756794,0.470595628747364
0,2.21914367300701,"Male",35,67921,0,"White","Some college","Never",0,"Inland",1.83298321180002,2.21914367300701,3.11914367300701,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.15972549750934,0.651282659602044
1,4.76223973083921,"Male",45,54305,1,"White","HS","Never",0,"South",0.738941606355109,3.86223973083921,4.76223973083921,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.191733150781548,1
0,3.024839846319,"Male",51,38843,0,"White","Some college","Never",0,"South",0.374245825814034,3.024839846319,3.924839846319,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.196131503936745,0.835947110212661
0,2.81439598389578,"Male",70,59261,0,"Mexican American","<HS","Never",0,"Inland",0.818972217772761,2.81439598389578,3.71439598389578,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.49823996169998,3.40219293812823
0,2.90325240336207,"Male",18,39748,0,"Other","HS","Never",0,"North",-0.479170922808546,2.90325240336207,3.80325240336207,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.129851466576956,0.511293083168694
0,3.39932503737395,"Male",42,56326,0,"White","<HS","Never",0,"South",0.256951806271894,3.39932503737395,4.29932503737395,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.194081389476793,0.825104886441955
0,3.03960570108525,"Female",58,60559,0,"Mexican American","College+","Never",0,"North",0.584995995053372,3.03960570108525,3.93960570108525,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.370461216370011,2.01621438452219
0,2.05186295950025,"Male",27,11155,0,"White","Some college","Ever",4,"South",0.199698338730154,2.05186295950025,2.95186295950025,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.113005681275045,0.436511702053519
0,3.1138058112772,"Male",37,67446,0,"White","College+","Never",0,"South",1.58893071357755,3.1138058112772,4.0138058112772,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.185686864137418,0.781279074564134
0,1.74759262885235,"Male",49,66282,0,"White","HS","Ever",10,"South",-1.39032562375405,1.74759262885235,2.64759262885235,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.31738197681134,1.5930190199802
0,3.65794691771172,"Female",45,60546,0,"White","Some college","Never",0,"North",-1.54105466890723,3.65794691771172,4.55794691771172,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.156709859160674,0.636701317469755
1,3.87441621995771,"Male",60,46349,0,"Other","<HS","Ever",6,"South",-0.838301229553465,2.97441621995771,3.87441621995771,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.291048572139468,1
0,2.35974695537934,"Female",18,30869,0,"White","Some college","Never",0,"Inland",-1.20159747038194,2.35974695537934,3.25974695537934,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.0737101363563915,0.27264450810685
0,3.45872382984942,"Male",41,63177,0,"White","College+","Ever",5,"South",1.19574324041896,3.45872382984942,4.35872382984942,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.218475113448457,0.957801719925603
0,1.76799694627201,"Female",43,50231,0,"Black","<HS","Never",0,"South",2.1782685960939,1.76799694627201,2.66799694627201,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.190731862820627,0.807508792854543
0,1.70188911850691,"Female",30,54305,1,"Black","HS","Never",0,"South",1.46711063035204,1.70188911850691,2.60188911850691,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.137695893844299,0.54711293994659
0,1.93123127194414,"Female",18,23666,0,"Other","<HS","Ever",7,"Inland",-0.813620293798515,1.93123127194414,2.83123127194414,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.0906505604773207,0.341551456176184
0,3.0645998676174,"Female",45,62756,0,"White","HS","Ever",4,"Inland",-0.0911672936708534,3.0645998676174,3.9645998676174,0.9,"hidden_h0_none","H0: no hidden confounding",0,"none",0,0.230276751443823,1.02501906019918
