"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,2.85342380231062,"Female",30,64614,0,"White","<HS","Never",0,"North",-0.435746832096857,2.85342380231062,3.75342380231062,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.140072216458317,0.508559805505761
0,3.42312030810192,"Male",38,49738,0,"White","<HS","Ever",5,"Inland",-0.190663125558167,3.42312030810192,4.32312030810192,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.144374395781931,0.526815349040844
1,3.48308317287293,"Female",43,44646,0,"Other","HS","Ever",9,"North",0.186551369692018,2.58308317287293,3.48308317287293,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.184090265440678,1
0,3.67754501916549,"Female",65,40838,0,"Other","HS","Never",0,"North",0.0565615947212089,3.67754501916549,4.57754501916549,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.273541512531524,1.175613201184
0,2.7211218141803,"Female",22,57135,0,"White","College+","Never",0,"Inland",0.0159022317747639,2.7211218141803,3.6211218141803,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.174357109000944,0.65932482154313
0,4.18193807063714,"Female",18,36599,0,"White","HS","Ever",7,"Inland",2.39873362756922,4.18193807063714,5.08193807063714,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.123058684653174,0.438120676481248
0,4.35752190481619,"Male",45,75322,0,"White","<HS","Never",0,"Coastal",1.78317487925625,4.35752190481619,5.25752190481619,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.208002301883853,0.819966735376943
0,4.87862957176698,"Female",50,54792,0,"White","College+","Ever",9,"South",0.297456343030914,4.87862957176698,5.77862957176698,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.214934350827345,0.854775109513962
0,1.563986882454,"Male",47,8000,0,"White","College+","Never",0,"North",-1.46013860400885,1.563986882454,2.463986882454,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.188353394459788,0.724533527410175
0,3.3921316724443,"Male",36,55474,1,"Mexican American","HS","Never",0,"North",0.384437154975187,3.3921316724443,4.2921316724443,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.265182987022618,1.12672639340088
0,3.73359050147053,"Male",43,54554,0,"Mexican American","Some college","Never",0,"North",-1.55841887072645,3.73359050147053,4.63359050147053,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.320252586830511,1.4709472384675
0,2.91256365301774,"Male",52,52552,0,"Black","HS","Never",0,"Coastal",-0.147640182016975,2.91256365301774,3.81256365301774,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.268161132069039,1.14401671949226
0,3.50513624958738,"Male",60,63247,0,"White","Some college","Never",1,"North",-0.247854343761626,3.50513624958738,4.40513624958738,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.323601176207234,1.49368582685809
0,3.71187639902337,"Male",48,42056,0,"Black","College+","Ever",0,"Coastal",2.85801019040746,3.71187639902337,4.61187639902337,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.244572747295031,1.01080510365035
1,5.01221997765303,"Female",57,79336,0,"White","College+","Ever",8,"Coastal",-0.323907590512735,4.11221997765303,5.01221997765303,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.282603242857722,1
0,3.58629283428112,"Male",46,55474,1,"Mexican American","Some college","Never",0,"North",-0.332020936222229,3.58629283428112,4.48629283428112,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.307318912148776,1.3851856035669
0,3.05884923350146,"Male",47,52224,0,"White","Some college","Never",0,"South",1.34612777242574,3.05884923350146,3.95884923350146,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.262890318347491,1.11351094232625
1,4.0527429828452,"Female",53,62902,0,"Mexican American","Some college","Ever",3,"Inland",1.60053763968363,3.1527429828452,4.0527429828452,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.33455367522933,1
0,3.62629824201365,"Female",48,22336,0,"White","College+","Ever",9,"Coastal",-0.345611171300984,3.62629824201365,4.52629824201365,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.164335174130657,0.613974620156788
0,2.03018334004542,"Male",51,26147,0,"White","Some college","Never",0,"South",2.01514020663565,2.03018334004542,2.93018334004542,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.230768242709051,0.936636007967941
1,4.89010298238196,"Female",42,64935,0,"Other","College+","Never",0,"Coastal",-1.5330985351591,3.99010298238196,4.89010298238196,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.246051981056989,1
0,1.74357878819619,"Female",56,75407,0,"Black","<HS","Ever",6,"Coastal",1.77902128471536,1.74357878819619,2.64357878819619,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.195066810721424,0.756616069827306
0,3.06446341849097,"Female",18,49229,0,"White","Some college","Never",0,"North",-0.736939124065751,3.06446341849097,3.96446341849097,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.158448584893299,0.587840795841857
0,2.42553311603943,"Female",68,63084,0,"White","HS","Ever",2,"South",-1.79771128337112,2.42553311603943,3.32553311603943,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.314547098386822,1.43271588618916
1,3.30280828454214,"Female",51,55474,1,"White","College+","Never",0,"North",0.330463202778631,2.40280828454214,3.30280828454214,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.230029837448782,1
0,2.71872160007857,"Female",58,67310,0,"White","College+","Never",0,"North",-0.261453831284653,2.71872160007857,3.61872160007857,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.296211481183978,1.31404949121136
0,3.57124359462903,"Female",44,52972,0,"White","Some college","Never",1,"Coastal",0.830768201336213,3.57124359462903,4.47124359462903,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.226611636016733,0.914821967939841
0,4.3567328366457,"Male",42,54924,0,"Black","College+","Ever",8,"Coastal",0.736300864592103,4.3567328366457,5.2567328366457,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.215692637913399,0.858620083496842
0,2.02537655871199,"Male",18,25212,0,"Mexican American","Some college","Ever",4,"South",-0.235140934930686,2.02537655871199,2.92537655871199,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.181692342281806,0.693221495134974
0,2.82886296522736,"Female",61,36930,0,"White","Some college","Never",0,"Inland",0.769913931437101,2.82886296522736,3.72886296522736,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.255327718343445,1.07049535682037
1,3.70514417587388,"Female",39,83545,0,"Mexican American","Some college","Never",0,"North",-0.561125987442574,2.80514417587388,3.70514417587388,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.33539530647658,1
0,3.71055172492252,"Male",55,62240,0,"White","HS","Ever",4,"Inland",-2.77773751817311,3.71055172492252,4.61055172492252,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.285671726408798,1.24859454038959
0,2.29090924130536,"Female",53,39272,0,"White","College+","Never",0,"North",-0.00855698779505862,2.29090924130536,3.19090924130536,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.230507161859905,0.93525890871956
0,3.21846223840542,"Female",57,58088,0,"White","HS","Ever",6,"North",0.998924121389773,3.21846223840542,4.11846223840542,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.250132276345329,1.04144679312824
0,3.20160941134339,"Female",51,82732,0,"Black","HS","Never",0,"North",0.814357716792576,3.20160941134339,4.10160941134339,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.294289020864328,1.30196466678627
1,5.09742472111005,"Male",50,45426,0,"White","Some college","Never",0,"North",-0.5299321065201,4.19742472111005,5.09742472111005,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.260441780622593,1
1,3.49595676730826,"Male",45,59722,0,"White","HS","Ever",3,"Coastal",0.161367630623078,2.59595676730826,3.49595676730826,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.253031387872801,1
0,4.46660452258408,"Male",71,81316,0,"White","College+","Ever",5,"Coastal",1.78238537918846,4.46660452258408,5.36660452258408,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.381697714026292,1.92739496074724
0,2.41958465012315,"Female",27,77769,0,"Other","HS","Ever",7,"Inland",0.00610362278209295,2.41958465012315,3.31958465012315,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.197092707812943,0.766402947414526
0,2.45105575228562,"Female",43,8000,0,"White","Some college","Ever",5,"North",0.615895974473717,2.45105575228562,3.35105575228562,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.151136986940999,0.555885264035218
0,3.7512003886669,"Female",64,93190,0,"White","Some college","Never",0,"Inland",-0.579528167751117,3.7512003886669,4.6512003886669,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.376468327800829,1.88504594116474
1,4.16410497368259,"Female",42,55130,0,"White","Some college","Ever",7,"Inland",-0.270281533295725,3.26410497368259,4.16410497368259,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.204995785820823,1
1,3.83225206970639,"Male",54,49385,0,"White","College+","Never",0,"North",0.734900688198239,2.93225206970639,3.83225206970639,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.275853471014841,1
0,2.72121793089314,"Female",22,64022,0,"White","College+","Never",0,"North",0.23017566863146,2.72121793089314,3.62121793089314,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.183640569450609,0.702326780857169
1,4.40997755933409,"Male",52,43728,0,"Mexican American","Some college","Never",0,"Coastal",-1.62905064805715,3.50997755933409,4.40997755933409,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.331179668221934,1
0,2.50315648793458,"Male",58,72208,0,"White","<HS","Never",0,"North",0.296313412787781,2.50315648793458,3.40315648793458,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.240444302178745,0.988341146941268
1,3.91105780999878,"Female",37,57264,0,"Mexican American","College+","Never",0,"North",-0.213716953102237,3.01105780999879,3.91105780999878,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.272466603089754,1
0,3.1392941331335,"Female",31,73765,0,"White","College+","Ever",4,"Coastal",0.15933210810982,3.1392941331335,4.0392941331335,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.210413127512575,0.832003062249702
1,5.22585381329956,"Female",72,57202,0,"White","Some college","Ever",6,"Inland",0.365294552490626,4.32585381329956,5.22585381329956,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.306465171160556,1
1,2.33322733667583,"Female",24,63226,0,"White","HS","Never",0,"Coastal",-1.06254335236944,1.43322733667583,2.33322733667583,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.184989906128564,1
0,3.68406865193927,"Female",67,43210,0,"White","College+","Never",0,"Inland",-0.703187483027721,3.68406865193927,4.58406865193927,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.281420713435686,1.2227379111387
0,1.85487691956617,"Female",57,50416,0,"Black","HS","Never",0,"Inland",-0.802837864699449,1.85487691956617,2.75487691956617,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.25507393203753,1.06906698315172
0,3.72868799840699,"Female",57,54535,0,"Other","College+","Never",0,"Coastal",-0.203426702050713,3.72868799840699,4.62868799840699,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.275532493364521,1.18742427483838
0,4.70496603649649,"Female",52,67958,0,"Black","<HS","Never",0,"South",0.861719523178157,4.70496603649649,5.60496603649649,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.191928513562752,0.741552203310259
1,5.04946308255332,"Male",50,37602,0,"White","HS","Ever",5,"North",0.839984089508943,4.14946308255332,5.04946308255332,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.223032125406395,1
0,3.98906951316155,"Female",34,63036,0,"White","Some college","Ever",8,"Inland",-0.766079355595884,3.98906951316155,4.88906951316155,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.191844405610657,0.741150093836901
1,5.03549215506155,"Male",68,93773,0,"White","HS","Ever",4,"Inland",0.602429259385869,4.13549215506155,5.03549215506155,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.398461946968582,1
1,3.98933844407621,"Female",47,128218,0,"White","College+","Never",0,"Inland",1.19249770360431,3.08933844407621,3.98933844407621,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.380169564921643,1
0,3.8408518700808,"Male",68,44289,0,"White","Some college","Never",0,"Coastal",-0.682868323243993,3.8408518700808,4.7408518700808,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.319525778781033,1.46604140840605
0,3.46480841841683,"Female",80,84422,0,"Black","College+","Ever",3,"Inland",-0.151733539258378,3.46480841841683,4.36480841841683,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.399338069580995,2.07569060226928
0,2.89104070149771,"Female",18,66082,0,"White","College+","Never",0,"Inland",0.537143713984159,2.89104070149771,3.79104070149771,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.176646992087528,0.669841703501345
0,2.79520777117121,"Male",63,47897,0,"Mexican American","HS","Ever",4,"South",-0.160489109393216,2.79520777117121,3.69520777117121,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.356106580680368,1.72670451692783
1,4.07704525180404,"Female",68,55474,1,"Other","Some college","Ever",2,"Inland",-0.157544545303413,3.17704525180404,4.07704525180404,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.290356773696476,1
0,2.85118305273531,"Male",34,68166,0,"Other","Some college","Ever",9,"South",-0.361908173823618,2.85118305273531,3.75118305273531,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.222645308801006,0.894224032390864
0,1.66642695058629,"Female",33,30488,0,"White","Some college","Never",0,"South",0.994076811858327,1.66642695058629,2.56642695058629,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.168921602444995,0.634592903613803
0,2.16755760665532,"Female",34,53923,0,"White","<HS","Ever",4,"North",-1.44657299950838,2.16755760665532,3.06755760665532,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.128359956062124,0.459773989112855
0,1.37465983441778,"Female",52,70377,0,"Mexican American","HS","Ever",3,"Inland",0.773649525178691,1.37465983441778,2.27465983441778,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.337037301616126,1.58723374434133
0,3.37871351329273,"Female",41,75795,0,"Mexican American","College+","Ever",4,"South",-0.57486526198246,3.37871351329273,4.27871351329273,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.306846436022937,1.38211326487679
0,2.28163474540013,"Male",55,50656,0,"White","College+","Ever",8,"North",0.92895491141834,2.28163474540013,3.18163474540013,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.250331538186155,1.04255347360625
0,2.09333523600371,"Female",60,55474,1,"White","College+","Never",0,"North",-1.5326894592787,2.09333523600371,2.99333523600371,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.257487910485291,1.08269299302417
0,1.73544710113619,"Female",50,39810,0,"Mexican American","Some college","Never",0,"North",-0.140292707071423,1.73544710113619,2.63544710113619,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.288452800204734,1.26567749438718
0,2.45092896811106,"Female",60,64204,0,"White","HS","Never",0,"Coastal",0.0445176352161884,2.45092896811106,3.35092896811106,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.293670906463286,1.29809309866453
0,1.59361652817858,"Female",22,55474,1,"White","College+","Never",0,"North",-0.0656715020519826,1.59361652817858,2.49361652817858,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.155973223582353,0.576960173617102
1,2.45099094036377,"Female",65,40669,0,"White","Some college","Never",0,"South",-0.272339081839353,1.55099094036377,2.45099094036377,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.274912797880086,1
0,2.09177704244525,"Male",68,34128,0,"White","<HS","Never",0,"North",0.107899810935606,2.09177704244525,2.99177704244525,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.20850557833941,0.822473345840262
0,3.41389733334226,"Female",35,24380,0,"White","College+","Never",0,"Coastal",-0.674460621779962,3.41389733334226,4.31389733334226,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.162434571696786,0.605496639371671
0,3.81296687459558,"Male",38,70869,0,"White","HS","Never",0,"Coastal",0.890341601428136,3.81296687459558,4.71296687459558,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.259244084777119,1.0926617491205
0,3.26368580712327,"Female",48,64501,0,"White","<HS","Ever",8,"North",-0.422535700480766,3.26368580712327,4.16368580712327,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.157424194097369,0.583330261009273
0,4.35467582818672,"Male",49,83507,0,"White","College+","Ever",8,"North",-0.684562086953649,4.35467582818672,5.25467582818672,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.290110266930671,1.27592226460404
1,4.54204969010627,"Female",55,58944,0,"White","College+","Ever",10,"Coastal",-0.307945363919029,3.64204969010627,4.54204969010627,0.9,"hidden_h1_tiny","H1: tiny hidden variable",1,"tiny_hidden",0.03,0.231964079153686,1
