"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,4.46881063683262,"Male",44,80956,0,"Black","HS","Never",0,"North",0.843504235815974,4.46881063683262,5.36881063683262,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.206710631588978,0.921862851402812
1,3.67213397755493,"Male",56,75532,0,"Black","HS","Never",0,"Coastal",1.93256299438709,2.77213397755493,3.67213397755493,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.231203793013071,1
0,3.73722606630014,"Female",68,83191,0,"White","College+","Never",0,"North",-1.69772779596531,3.73722606630014,4.63722606630014,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.257405055956291,1.22630985813771
0,3.30941315334556,"Female",65,75727,0,"White","Some college","Ever",4,"Coastal",-1.28006406355495,3.30941315334556,4.20941315334556,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.154978518406206,0.648841903517337
1,4.81257276810865,"Female",43,59276,0,"Black","Some college","Ever",6,"North",1.83746488089788,3.91257276810865,4.81257276810865,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.282024028255547,1
0,5.05272145275121,"Male",33,47473,0,"White","HS","Ever",2,"Coastal",0.15351100209002,5.05272145275121,5.95272145275121,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.0911384343215057,0.354763523602707
0,4.41871466429743,"Male",45,59982,0,"White","<HS","Ever",6,"Inland",-0.0846567190093406,4.41871466429743,5.31871466429743,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.12362516232665,0.499059250035976
1,4.30750254352298,"Male",54,51584,0,"Black","Some college","Ever",8,"Inland",0.401582903496621,3.40750254352298,4.30750254352298,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.44857644749675,1
0,2.35838468646216,"Female",26,41276,0,"Mexican American","College+","Ever",10,"Inland",-0.61971710467516,2.35838468646216,3.25838468646216,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.635082334512745,4.34277873608011
1,5.31514509806308,"Male",33,44113,0,"Mexican American","College+","Ever",5,"Coastal",1.029340073309,4.41514509806308,5.31514509806308,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.432474540727859,1
0,2.48616921013108,"Female",28,34372,0,"Black","College+","Never",0,"Inland",0.284119052760486,2.48616921013108,3.38616921013108,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.330781736994315,1.74867408325612
1,5.71713707920757,"Male",59,36116,0,"Other","Some college","Never",0,"South",0.183016834152324,4.81713707920757,5.71713707920757,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.150368618217016,1
0,2.05205075492288,"Male",43,75379,0,"White","College+","Ever",4,"North",0.0424105032832272,2.05205075492288,2.95205075492288,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.223400567201644,1.01770600445369
0,2.5947804404418,"Male",55,76189,0,"White","Some college","Never",0,"South",0.62117345649653,2.5947804404418,3.4947804404418,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.187085971388339,0.814201202284439
0,1.04150515032788,"Male",46,64306,0,"White","HS","Never",0,"Inland",-0.628645589509422,1.04150515032788,1.94150515032788,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.155103706079201,0.649462237462381
0,3.40365657671602,"Female",64,32218,0,"Other","College+","Never",0,"Coastal",0.427456520775461,3.40365657671602,4.30365657671602,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.207973799595072,0.928975397093501
1,3.17727390901598,"Male",18,26307,0,"White","College+","Never",0,"North",1.14133264279714,2.27727390901598,3.17727390901598,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.259083913584285,1
1,6.35131660984265,"Male",73,81702,0,"White","Some college","Never",0,"Coastal",0.136448942213403,5.45131660984265,6.35131660984265,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.209197625549567,1
0,1.57571321988556,"Male",46,26482,0,"Mexican American","Some college","Ever",4,"North",-0.495772414556245,1.57571321988556,2.47571321988556,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.320763407894824,1.67070156337819
0,1.6027560252822,"Female",21,43664,0,"White","Some college","Ever",9,"North",0.0466432866880222,1.6027560252822,2.5027560252822,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.290650913504735,1.44959543583523
0,3.55860468724625,"Female",48,103151,0,"Black","College+","Never",0,"Coastal",0.496799595951495,3.55860468724625,4.45860468724625,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.289567361939165,1.44198863931019
0,4.52820939588286,"Male",66,77457,0,"White","HS","Never",0,"South",-1.00039428441407,4.52820939588286,5.42820939588286,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.170890106212706,0.729188744678976
1,2.96039199573054,"Female",46,59811,0,"White","<HS","Ever",3,"South",0.774032455706828,2.06039199573054,2.96039199573054,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.0607719972604088,1
1,3.23143146174979,"Male",60,38152,0,"White","Some college","Ever",3,"Inland",1.39846437332211,2.33143146174979,3.23143146174979,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.171079782921398,1
0,5.04848663765671,"Male",66,74549,0,"White","Some college","Ever",6,"South",0.341812369077683,5.04848663765671,5.94848663765671,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.250007941657189,1.17932165786114
0,1.57101966028667,"Female",21,36391,0,"Black","HS","Never",0,"North",-2.2170121982639,1.57101966028667,2.47101966028667,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.185468009990269,0.805556490340184
0,1.37939583197175,"Male",52,69434,0,"Mexican American","HS","Never",0,"South",0.0273098285924875,1.37939583197175,2.27939583197175,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.272875874793909,1.32767482732953
1,3.68897509627825,"Female",22,54998,0,"Other","College+","Ever",13,"Inland",-0.0889136204901253,2.78897509627825,3.68897509627825,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.463897445800093,1
0,2.2398881228929,"Male",42,55558,1,"Mexican American","HS","Ever",4,"Inland",-1.81383955305769,2.2398881228929,3.1398881228929,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.214159607664137,0.964136110554354
0,3.87150926594327,"Female",65,94780,0,"White","Some college","Never",0,"Inland",0.104407476442511,3.87150926594327,4.77150926594327,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.162074698999811,0.684297658737806
1,6.6325965689623,"Male",24,89870,0,"White","College+","Never",0,"South",1.72844912808163,5.7325965689623,6.6325965689623,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.206401177657417,1
0,3.71775059630343,"Female",69,73103,0,"Other","HS","Ever",5,"Inland",-1.24099410074771,3.71775059630343,4.61775059630343,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.102909520348046,0.405839618143269
0,1.94386997746904,"Male",37,55558,1,"White","HS","Never",0,"Coastal",0.114368827482102,1.94386997746904,2.84386997746904,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.132944066173226,0.542446582598734
0,0.333063158046225,"Female",43,77960,0,"Mexican American","Some college","Ever",3,"North",-0.731306481652502,0.333063158046225,1.23306315804622,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.191938009816659,0.840333047021952
1,2.66400058708101,"Female",49,55558,1,"White","Some college","Never",0,"Inland",1.35224276092074,1.76400058708101,2.66400058708101,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.151881461404085,1
0,3.51601853852784,"Male",80,62099,0,"Black","Some college","Never",0,"North",-0.407935551147378,3.51601853852784,4.41601853852784,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.333266236391087,1.76837351947556
0,3.98274278483478,"Male",62,59794,0,"Other","Some college","Never",0,"Inland",0.000544962187361351,3.98274278483478,4.88274278483478,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.137671563611572,0.564815584896982
0,3.77174673638623,"Female",29,35188,0,"White","<HS","Never",0,"Inland",-0.427874322567169,3.77174673638623,4.67174673638623,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.0835849408462105,0.32267918895703
1,5.35566990463375,"Male",44,82468,0,"Black","College+","Never",0,"Inland",0.723290868306803,4.45566990463375,5.35566990463375,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.341764578364449,1
1,4.74622621542438,"Female",49,61035,0,"Black","HS","Never",0,"South",1.71149386386124,3.84622621542438,4.74622621542438,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.205509870263928,1
0,2.29335493681706,"Female",21,49176,0,"White","College+","Ever",5,"Coastal",-0.22470253468699,2.29335493681706,3.19335493681706,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.220112159061925,0.998497585012006
0,3.01481993201115,"Male",45,55318,0,"White","Some college","Ever",7,"Coastal",1.15781040710406,3.01481993201115,3.91481993201115,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.272530658773485,1.32536593954013
0,5.21840585453048,"Female",56,42908,0,"White","Some college","Ever",7,"North",0.48058686389759,5.21840585453048,6.11840585453048,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.274043128673699,1.33549796703587
0,1.97683150010837,"Female",64,63724,0,"White","College+","Ever",7,"South",-1.63895027439787,1.97683150010837,2.87683150010837,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.372051004512316,2.09610602275697
0,2.510425504783,"Female",27,61525,0,"White","<HS","Never",0,"North",0.705816290314755,2.510425504783,3.410425504783,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.0717843313440731,0.273599877504993
0,1.45184140409969,"Male",60,73311,0,"White","Some college","Never",0,"South",-0.446069192989578,1.45184140409969,2.35184140409969,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.196881109434259,0.867280019399683
1,3.35019529778362,"Female",61,54325,0,"Black","Some college","Never",0,"Coastal",1.49951097551196,2.45019529778362,3.35019529778362,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.269989106995345,1
1,5.22674095864603,"Female",43,54888,0,"Black","Some college","Never",0,"Inland",0.481816211930972,4.32674095864603,5.22674095864603,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.237275366606988,1
0,2.29078474629207,"Male",38,71061,0,"White","Some college","Ever",5,"North",-0.525684152168198,2.29078474629207,3.19078474629207,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.174839352801964,0.749610768608558
0,2.52869333694544,"Male",45,67612,0,"White","College+","Never",0,"Inland",-0.360309036146641,2.52869333694544,3.42869333694544,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.264038513427006,1.26925044816089
0,3.17867671826197,"Male",52,61708,0,"White","HS","Never",0,"South",0.225873233841422,3.17867671826197,4.07867671826197,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.164642749461743,0.697277253612114
0,3.30001900438161,"Male",56,57741,0,"Black","Some college","Never",0,"North",1.25409603154765,3.30001900438161,4.20001900438161,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.28992049285207,1.44446515444976
1,4.12391987525065,"Female",48,28954,0,"Mexican American","College+","Never",0,"South",0.606746129807912,3.22391987525065,4.12391987525065,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.435246019209311,1
1,2.65909828214773,"Male",51,90285,0,"Black","Some college","Ever",6,"Inland",0.500469076967582,1.75909828214773,2.65909828214773,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.296100980633412,1
0,1.60608703975076,"Male",63,8000,0,"White","HS","Ever",5,"South",0.135847139350216,1.60608703975076,2.50608703975076,0.9,"hidden_h5_severe","H5: severe hidden variable",5,"severe_hidden",0.36,0.236319387202344,1.0947695785554
